customerid,invoicedate,invoicenumber,productid,quantity,price,total,orderstatus,sessionduration,deliveryrating,productrating,sales,payment_method,avg_price_per_product,customer_satisfaction_index
7993,6/2/2022,50167210,85,2,68.31,136.62,In Process,3.87,0,0,0,Bank Transfer,68.31,0
6256,6/4/2022,98981005,26,3,34.43,103.29,In Process,6.68,0,0,0,Bank Transfer,34.43,0
7679,6/5/2022,37913844,82,1,5.82,5.82,Completed,2.46,3,5,5.82,Credit Card,5.82,23.28
7679,6/5/2022,37913844,82,1,5.82,5.82,Completed,2.46,3,5,5.82,Credit Card,5.82,23.28
7679,8/10/2023,95071598,94,2,17.63,35.26,Completed,7.09,5,4,35.26,Bank Transfer,17.63,158.67
7679,8/10/2023,95071598,94,2,17.63,35.26,Completed,7.09,5,4,35.26,Bank Transfer,17.63,158.67
5842,6/5/2022,93975994,31,2,43.5,87,Completed,6.4,5,2,87,Credit Card,43.5,304.5
7509,6/7/2022,51569110,94,2,17.63,35.26,Completed,8.88,5,5,35.26,Crypto,17.63,176.3
4446,6/7/2022,20979079,83,3,1.22,3.66,Completed,4.79,5,4,3.66,Credit Card,1.22,16.47
4446,6/7/2022,20979079,83,3,1.22,3.66,Completed,4.79,5,4,3.66,Credit Card,1.22,16.47
4446,6/7/2022,20979079,83,3,1.22,3.66,Completed,4.79,5,4,3.66,Credit Card,1.22,16.47
4446,12/22/2022,49527067,68,2,32.68,65.36,Completed,0.62,3,4,65.36,PayPal,32.68,228.76
4446,12/22/2022,49527067,68,2,32.68,65.36,Completed,0.62,3,4,65.36,PayPal,32.68,228.76
4446,12/22/2022,49527067,68,2,32.68,65.36,Completed,0.62,3,4,65.36,PayPal,32.68,228.76
4446,7/14/2023,45840981,46,3,9.88,29.64,In Process,0.16,0,0,0,Bank Transfer,9.88,0
4446,7/14/2023,45840981,46,3,9.88,29.64,In Process,0.16,0,0,0,Bank Transfer,9.88,0
4446,7/14/2023,45840981,46,3,9.88,29.64,In Process,0.16,0,0,0,Bank Transfer,9.88,0
6506,6/8/2022,77784234,43,2,30.66,61.32,Completed,7.57,5,4,61.32,Credit Card,30.66,275.94
2434,6/8/2022,61790576,94,1,17.63,17.63,In Process,5.77,0,0,0,PayPal,17.63,0
5215,6/9/2022,81378575,7,3,59.68,179.04,Cancelled,0.94,0,0,0,Credit Card,59.68,0
8152,6/9/2022,46964965,92,2,58.5,117,In Process,1.73,0,0,0,Credit Card,58.5,0
2938,6/10/2022,60782243,3,2,97.19,194.38,Completed,3,5,5,194.38,Bank Transfer,97.19,971.9
8971,6/10/2022,72991381,79,1,33.28,33.28,Completed,4.13,4,5,33.28,Crypto,33.28,149.76
4077,6/11/2022,51396737,56,1,87.34,87.34,In Process,7.33,0,0,0,Credit Card,87.34,0
4077,6/11/2022,51396737,56,1,87.34,87.34,In Process,7.33,0,0,0,Credit Card,87.34,0
4077,7/24/2023,31790426,9,3,73.83,221.49,Completed,2.59,4,5,221.49,PayPal,73.83,996.705
4077,7/24/2023,31790426,9,3,73.83,221.49,Completed,2.59,4,5,221.49,PayPal,73.83,996.705
4841,6/11/2022,33158331,70,3,63.88,191.64,Cancelled,1.61,0,0,0,Bank Transfer,63.88,0
4604,6/12/2022,25207587,88,1,40.95,40.95,Completed,6.37,3,5,40.95,Bank Transfer,40.95,163.8
8502,6/13/2022,90722345,95,1,50.48,50.48,Completed,5.48,5,5,50.48,Crypto,50.48,252.4
7774,6/14/2022,56759228,2,2,33.11,66.22,Completed,3.29,5,4,66.22,Crypto,33.11,297.99
7507,6/14/2022,31354068,48,3,31.26,93.78,Cancelled,1.58,0,0,0,Crypto,31.26,0
8083,6/15/2022,95027992,39,2,41.61,83.22,Completed,2.21,5,5,83.22,PayPal,41.61,416.1
3068,6/15/2022,57911197,42,3,74.77,224.31,Completed,9.92,5,5,224.31,Crypto,74.77,1121.55
8848,6/17/2022,75586198,54,1,90.78,90.78,Completed,3.77,3,4,90.78,PayPal,90.78,317.73
9787,6/18/2022,95789712,27,3,72.93,218.79,Completed,3.59,5,5,218.79,PayPal,72.93,1093.95
4627,6/18/2022,80656239,84,2,32.88,65.76,Cancelled,7.78,0,0,0,PayPal,32.88,0
4850,6/19/2022,45731613,58,1,74.55,74.55,Completed,7.4,2,5,74.55,Credit Card,74.55,260.925
2304,6/19/2022,85257186,18,3,1.97,5.91,Completed,8.88,2,5,5.91,Bank Transfer,1.97,20.685
6146,6/22/2022,54453367,76,1,76.67,76.67,Completed,2.26,5,5,76.67,Credit Card,76.67,383.35
6742,6/22/2022,41377840,26,1,34.43,34.43,Completed,3.88,5,5,34.43,PayPal,34.43,172.15
5554,6/24/2022,87079869,75,3,32.34,97.02,Completed,4.26,4,3,97.02,Crypto,32.34,339.57
9553,6/25/2022,86737059,100,1,98.59,98.59,Completed,0.95,4,3,98.59,Bank Transfer,98.59,345.065
6162,6/25/2022,15540327,14,1,89.76,89.76,Completed,1.77,4,3,89.76,Crypto,89.76,314.16
2455,6/25/2022,91635747,30,3,6.08,18.24,Completed,0.01,5,5,18.24,PayPal,6.08,91.2
2455,6/25/2022,91635747,30,3,6.08,18.24,Completed,0.01,5,5,18.24,PayPal,6.08,91.2
2455,1/19/2023,13351668,6,1,8.07,8.07,In Process,5.1,0,0,0,Bank Transfer,8.07,0
2455,1/19/2023,13351668,6,1,8.07,8.07,In Process,5.1,0,0,0,Bank Transfer,8.07,0
8930,6/26/2022,48326282,55,2,73.53,147.06,Cancelled,7.72,0,0,0,PayPal,73.53,0
8930,6/26/2022,48326282,55,2,73.53,147.06,Cancelled,7.72,0,0,0,PayPal,73.53,0
8930,8/11/2022,61142206,51,2,50.59,101.18,Completed,0.8,3,5,101.18,Bank Transfer,50.59,404.72
8930,8/11/2022,61142206,51,2,50.59,101.18,Completed,0.8,3,5,101.18,Bank Transfer,50.59,404.72
4339,6/27/2022,27625748,4,3,32.43,97.29,Completed,7.74,5,4,97.29,Credit Card,32.43,437.805
5043,6/27/2022,95307682,10,3,19.34,58.02,Cancelled,2.82,0,0,0,Credit Card,19.34,0
2195,6/28/2022,63258275,84,3,32.88,98.64,Completed,2.68,5,4,98.64,Crypto,32.88,443.88
7672,6/29/2022,91149036,98,2,85.04,170.08,In Process,7.28,0,0,0,Credit Card,85.04,0
3488,6/29/2022,55699755,99,2,36.83,73.66,Completed,0.63,5,4,73.66,PayPal,36.83,331.47
3488,6/29/2022,55699755,99,2,36.83,73.66,Completed,0.63,5,4,73.66,PayPal,36.83,331.47
3488,1/7/2023,95176833,86,3,93.47,280.41,Completed,3.98,4,2,280.41,Credit Card,93.47,841.23
3488,1/7/2023,95176833,86,3,93.47,280.41,Completed,3.98,4,2,280.41,Credit Card,93.47,841.23
2725,6/29/2022,42692339,67,3,17.22,51.66,Cancelled,8.01,0,0,0,Credit Card,17.22,0
3322,6/29/2022,41637481,66,3,56.01,168.03,Completed,5.96,5,3,168.03,Credit Card,56.01,672.12
7325,6/30/2022,17064944,40,2,89.85,179.7,Completed,6.32,4,5,179.7,Crypto,89.85,808.65
4347,6/30/2022,24223031,50,2,50.71,101.42,Completed,1.03,4,5,101.42,Credit Card,50.71,456.39
4347,6/30/2022,24223031,50,2,50.71,101.42,Completed,1.03,4,5,101.42,Credit Card,50.71,456.39
4347,10/8/2023,73625449,97,1,56.74,56.74,Completed,3.07,4,5,56.74,PayPal,56.74,255.33
4347,10/8/2023,73625449,97,1,56.74,56.74,Completed,3.07,4,5,56.74,PayPal,56.74,255.33
9931,7/1/2022,33121477,6,1,8.07,8.07,Completed,3.16,4,5,8.07,Bank Transfer,8.07,36.315
7329,7/3/2022,15512126,27,1,72.93,72.93,Completed,3.74,2,5,72.93,Bank Transfer,72.93,255.255
1580,7/3/2022,53916881,74,3,33.51,100.53,Completed,1.69,3,4,100.53,Crypto,33.51,351.855
1580,7/3/2022,53916881,74,3,33.51,100.53,Completed,1.69,3,4,100.53,Crypto,33.51,351.855
1580,11/13/2023,76802818,81,3,52.96,158.88,Completed,9.47,5,5,158.88,Bank Transfer,52.96,794.4
1580,11/13/2023,76802818,81,3,52.96,158.88,Completed,9.47,5,5,158.88,Bank Transfer,52.96,794.4
3644,7/4/2022,99371143,27,3,72.93,218.79,Completed,1.55,5,5,218.79,Credit Card,72.93,1093.95
4180,7/5/2022,79538150,85,2,68.31,136.62,In Process,7.17,0,0,0,Credit Card,68.31,0
5398,7/7/2022,28240186,32,1,91.37,91.37,Cancelled,2.92,0,0,0,Bank Transfer,91.37,0
5398,7/7/2022,28240186,32,1,91.37,91.37,Cancelled,2.92,0,0,0,Bank Transfer,91.37,0
5398,4/30/2023,30265176,1,2,81.91,163.82,Completed,6.36,5,4,163.82,PayPal,81.91,737.19
5398,4/30/2023,30265176,1,2,81.91,163.82,Completed,6.36,5,4,163.82,PayPal,81.91,737.19
2620,7/7/2022,19332978,28,2,5.32,10.64,Completed,7.68,5,5,10.64,PayPal,5.32,53.2
6623,7/8/2022,90928995,76,2,76.67,153.34,Completed,1.36,5,5,153.34,Bank Transfer,76.67,766.7
5014,7/9/2022,33854863,97,1,56.74,56.74,Completed,7.56,4,5,56.74,Crypto,56.74,255.33
2338,7/10/2022,22274954,27,2,72.93,145.86,Completed,0.26,5,5,145.86,PayPal,72.93,729.3
2338,7/10/2022,22274954,27,2,72.93,145.86,Completed,0.26,5,5,145.86,PayPal,72.93,729.3
2338,5/3/2023,90096968,56,2,87.34,174.68,Completed,9.22,5,5,174.68,Credit Card,87.34,873.4
2338,5/3/2023,90096968,56,2,87.34,174.68,Completed,9.22,5,5,174.68,Credit Card,87.34,873.4
2904,7/10/2022,64175849,86,3,93.47,280.41,Completed,3.02,4,5,280.41,PayPal,93.47,1261.845
3675,7/11/2022,72524578,95,1,50.48,50.48,Returned,4.89,0,0,0,Crypto,50.48,0
7035,7/11/2022,72376586,62,2,81.46,162.92,Returned,3.85,0,0,0,PayPal,81.46,0
7035,7/11/2022,72376586,62,2,81.46,162.92,Returned,3.85,0,0,0,PayPal,81.46,0
7035,10/3/2022,90054310,46,1,9.88,9.88,Completed,3.33,5,4,9.88,Bank Transfer,9.88,44.46
7035,10/3/2022,90054310,46,1,9.88,9.88,Completed,3.33,5,4,9.88,Bank Transfer,9.88,44.46
8405,7/12/2022,96073987,82,3,5.82,17.46,Completed,9.8,4,5,17.46,PayPal,5.82,78.57
4300,7/13/2022,53119795,34,2,48.24,96.48,Cancelled,7.06,0,0,0,Credit Card,48.24,0
4703,7/13/2022,34596655,9,3,73.83,221.49,In Process,1.55,0,0,0,PayPal,73.83,0
4600,7/14/2022,35311326,48,2,31.26,62.52,Completed,4.95,4,5,62.52,Credit Card,31.26,281.34
9541,7/14/2022,35132959,22,2,41.48,82.96,Returned,7.53,0,0,0,Credit Card,41.48,0
1472,7/15/2022,75315067,27,2,72.93,145.86,Completed,6.13,5,5,145.86,Credit Card,72.93,729.3
6546,7/15/2022,34186688,93,2,67.46,134.92,Completed,3.32,5,4,134.92,Credit Card,67.46,607.14
5666,7/16/2022,53512506,21,3,98.91,296.73,Completed,3.65,4,4,296.73,Credit Card,98.91,1186.92
8096,7/17/2022,85832856,30,2,6.08,12.16,Cancelled,9.02,0,0,0,PayPal,6.08,0
8532,7/17/2022,55807590,53,1,7.51,7.51,Completed,8.93,4,5,7.51,PayPal,7.51,33.795
9150,7/19/2022,71743377,60,1,91.28,91.28,Completed,4.74,5,5,91.28,PayPal,91.28,456.4
6266,7/20/2022,28107940,100,3,98.59,295.77,Completed,2.19,4,2,295.77,Credit Card,98.59,887.31
6266,7/20/2022,28107940,100,3,98.59,295.77,Completed,2.19,4,2,295.77,Credit Card,98.59,887.31
6266,1/23/2023,91167128,64,2,35.23,70.46,Cancelled,8.93,0,0,0,Bank Transfer,35.23,0
6266,1/23/2023,91167128,64,2,35.23,70.46,Cancelled,8.93,0,0,0,Bank Transfer,35.23,0
2430,7/21/2022,49251741,1,3,81.91,245.73,In Process,2.2,0,0,0,Credit Card,81.91,0
7195,7/21/2022,35576989,96,3,36.96,110.88,In Process,6.79,0,0,0,Credit Card,36.96,0
7195,7/21/2022,35576989,96,3,36.96,110.88,In Process,6.79,0,0,0,Credit Card,36.96,0
7195,4/9/2023,84235858,43,1,30.66,30.66,Cancelled,1.9,0,0,0,Bank Transfer,30.66,0
7195,4/9/2023,84235858,43,1,30.66,30.66,Cancelled,1.9,0,0,0,Bank Transfer,30.66,0
3731,7/22/2022,53169400,34,1,48.24,48.24,In Process,4.3,0,0,0,Bank Transfer,48.24,0
4817,7/23/2022,15777343,31,2,43.5,87,In Process,2.64,0,0,0,Credit Card,43.5,0
1905,7/24/2022,17041625,13,2,41.29,82.58,Completed,3.71,5,3,82.58,Credit Card,41.29,330.32
1905,7/24/2022,17041625,13,2,41.29,82.58,Completed,3.71,5,3,82.58,Credit Card,41.29,330.32
1905,10/28/2023,32607810,60,3,91.28,273.84,In Process,0.75,0,0,0,PayPal,91.28,0
1905,10/28/2023,32607810,60,3,91.28,273.84,In Process,0.75,0,0,0,PayPal,91.28,0
4496,7/24/2022,44558174,93,1,67.46,67.46,Completed,9.11,5,4,67.46,Bank Transfer,67.46,303.57
7825,7/27/2022,50956081,92,2,58.5,117,Cancelled,3.59,0,0,0,PayPal,58.5,0
2899,7/27/2022,14776044,9,2,73.83,147.66,Completed,3.85,5,3,147.66,Bank Transfer,73.83,590.64
6163,7/27/2022,42181149,17,1,18.86,18.86,Completed,9.14,4,2,18.86,Bank Transfer,18.86,56.58
2228,7/29/2022,32209339,84,2,32.88,65.76,Completed,3.26,4,5,65.76,Crypto,32.88,295.92
7499,7/29/2022,17103825,26,2,34.43,68.86,Completed,7.27,3,4,68.86,Crypto,34.43,241.01
2133,7/30/2022,69920207,98,3,85.04,255.12,Completed,1.96,5,3,255.12,Credit Card,85.04,1020.48
1874,7/31/2022,38124794,53,1,7.51,7.51,In Process,6.55,0,0,0,Bank Transfer,7.51,0
9965,7/31/2022,94969534,17,1,18.86,18.86,Completed,8.86,3,3,18.86,Bank Transfer,18.86,56.58
4126,7/31/2022,51399181,68,2,32.68,65.36,In Process,3.69,0,0,0,Bank Transfer,32.68,0
3637,8/1/2022,26239453,33,3,28.56,85.68,In Process,7.42,0,0,0,Crypto,28.56,0
1840,8/1/2022,95083969,80,2,77.64,155.28,In Process,4.97,0,0,0,PayPal,77.64,0
1840,8/1/2022,95083969,80,2,77.64,155.28,In Process,4.97,0,0,0,PayPal,77.64,0
1840,10/26/2023,71221766,41,3,32.33,96.99,Completed,3.01,4,4,96.99,PayPal,32.33,387.96
1840,10/26/2023,71221766,41,3,32.33,96.99,Completed,3.01,4,4,96.99,PayPal,32.33,387.96
5063,8/2/2022,85229557,34,1,48.24,48.24,Cancelled,4.03,0,0,0,Bank Transfer,48.24,0
3539,8/3/2022,58014247,65,3,38.95,116.85,Completed,0.22,5,5,116.85,Bank Transfer,38.95,584.25
1417,8/4/2022,20474732,21,1,98.91,98.91,Returned,3.52,0,0,0,Crypto,98.91,0
5826,8/5/2022,14126632,48,1,31.26,31.26,Cancelled,6.01,0,0,0,Bank Transfer,31.26,0
8273,8/6/2022,87585489,61,2,70.34,140.68,Completed,3.14,4,5,140.68,Crypto,70.34,633.06
8273,8/6/2022,87585489,61,2,70.34,140.68,Completed,3.14,4,5,140.68,Crypto,70.34,633.06
8273,3/29/2023,42099960,47,1,64.64,64.64,Completed,6.32,4,4,64.64,PayPal,64.64,258.56
8273,3/29/2023,42099960,47,1,64.64,64.64,Completed,6.32,4,4,64.64,PayPal,64.64,258.56
2324,8/6/2022,37843348,88,3,40.95,122.85,Completed,5.29,5,3,122.85,PayPal,40.95,491.4
6133,8/8/2022,87965078,55,1,73.53,73.53,In Process,8.07,0,0,0,PayPal,73.53,0
1353,8/9/2022,61615623,4,1,32.43,32.43,Cancelled,4.12,0,0,0,Credit Card,32.43,0
1323,8/9/2022,47245991,77,2,20.4,40.8,Completed,1.42,5,5,40.8,Credit Card,20.4,204
5399,8/10/2022,92724815,1,3,81.91,245.73,In Process,2.75,0,0,0,Crypto,81.91,0
7836,8/10/2022,24155007,16,2,39.33,78.66,Completed,9.19,3,4,78.66,Credit Card,39.33,275.31
8580,8/10/2022,50004628,63,1,57.12,57.12,Completed,3.62,4,2,57.12,Bank Transfer,57.12,171.36
4957,8/11/2022,82649669,24,2,99.58,199.16,In Process,6.7,0,0,0,Credit Card,99.58,0
2790,8/13/2022,86782994,27,1,72.93,72.93,Cancelled,2.86,0,0,0,PayPal,72.93,0
6642,8/15/2022,21771787,8,3,67.18,201.54,Cancelled,0.9,0,0,0,Crypto,67.18,0
3037,8/15/2022,88742537,84,1,32.88,32.88,Completed,4.37,3,5,32.88,Bank Transfer,32.88,131.52
3023,8/15/2022,23652570,90,1,21.51,21.51,Completed,4.12,4,5,21.51,Credit Card,21.51,96.795
7996,8/16/2022,99699827,52,2,20.15,40.3,Completed,5.3,4,5,40.3,Bank Transfer,20.15,181.35
5012,8/16/2022,13035253,68,2,32.68,65.36,Completed,8.05,5,5,65.36,Bank Transfer,32.68,326.8
5012,8/16/2022,13035253,68,2,32.68,65.36,Completed,8.05,5,5,65.36,Bank Transfer,32.68,326.8
5012,3/28/2023,16419007,48,1,31.26,31.26,Completed,7.65,5,5,31.26,PayPal,31.26,156.3
5012,3/28/2023,16419007,48,1,31.26,31.26,Completed,7.65,5,5,31.26,PayPal,31.26,156.3
5308,8/17/2022,19940830,100,3,98.59,295.77,In Process,6.5,0,0,0,Bank Transfer,98.59,0
7014,8/19/2022,96161785,89,2,37.61,75.22,Completed,6.63,5,5,75.22,Bank Transfer,37.61,376.1
5050,8/19/2022,38560657,50,3,50.71,152.13,In Process,1.27,0,0,0,Bank Transfer,50.71,0
7188,8/21/2022,60983196,42,3,74.77,224.31,Completed,1.87,5,5,224.31,Credit Card,74.77,1121.55
6438,8/22/2022,79140570,96,1,36.96,36.96,Completed,1.41,5,4,36.96,Credit Card,36.96,166.32
6438,8/22/2022,79140570,96,1,36.96,36.96,Completed,1.41,5,4,36.96,Credit Card,36.96,166.32
6438,9/18/2023,58576605,53,1,7.51,7.51,In Process,3.63,0,0,0,Credit Card,7.51,0
6438,9/18/2023,58576605,53,1,7.51,7.51,In Process,3.63,0,0,0,Credit Card,7.51,0
3774,8/23/2022,43955803,21,1,98.91,98.91,In Process,5.56,0,0,0,Bank Transfer,98.91,0
8352,8/24/2022,39313376,99,2,36.83,73.66,Completed,0.48,2,5,73.66,PayPal,36.83,257.81
8952,8/25/2022,91632390,97,3,56.74,170.22,Completed,2.12,3,4,170.22,Credit Card,56.74,595.77
1957,8/28/2022,46061617,75,3,32.34,97.02,Completed,5.45,5,4,97.02,PayPal,32.34,436.59
9137,8/29/2022,78820250,98,1,85.04,85.04,Completed,3.37,5,4,85.04,Credit Card,85.04,382.68
3350,8/29/2022,16356402,70,3,63.88,191.64,Completed,7.5,5,5,191.64,Credit Card,63.88,958.2
1559,8/29/2022,76262200,34,1,48.24,48.24,In Process,6.14,0,0,0,Crypto,48.24,0
8476,8/31/2022,29119333,7,3,59.68,179.04,Completed,1.65,5,5,179.04,Bank Transfer,59.68,895.2
4674,8/31/2022,47623146,29,2,1.91,3.82,Completed,7.44,2,5,3.82,Credit Card,1.91,13.37
2108,9/2/2022,25898689,88,3,40.95,122.85,Completed,6.35,5,5,122.85,Crypto,40.95,614.25
8336,9/2/2022,29424735,49,2,99.72,199.44,Completed,9.81,4,3,199.44,PayPal,99.72,698.04
7650,9/3/2022,51362562,88,1,40.95,40.95,Completed,3.12,5,4,40.95,PayPal,40.95,184.275
2177,9/5/2022,71223109,19,3,13.2,39.6,Completed,7.09,4,5,39.6,Bank Transfer,13.2,178.2
2177,9/5/2022,71223109,19,3,13.2,39.6,Completed,7.09,4,5,39.6,Bank Transfer,13.2,178.2
2177,3/3/2023,58809157,64,3,35.23,105.69,Completed,7.01,5,3,105.69,Bank Transfer,35.23,422.76
2177,3/3/2023,58809157,64,3,35.23,105.69,Completed,7.01,5,3,105.69,Bank Transfer,35.23,422.76
4414,9/5/2022,80432432,93,2,67.46,134.92,Completed,5.89,3,5,134.92,Bank Transfer,67.46,539.68
7222,9/6/2022,47822593,6,2,8.07,16.14,Completed,0.71,3,4,16.14,Crypto,8.07,56.49
5638,9/6/2022,64685892,76,3,76.67,230.01,In Process,7.9,0,0,0,Credit Card,76.67,0
8557,9/7/2022,77299355,64,2,35.23,70.46,Cancelled,8.49,0,0,0,Crypto,35.23,0
5015,9/8/2022,55697012,90,3,21.51,64.53,Cancelled,8.8,0,0,0,PayPal,21.51,0
4886,9/9/2022,98183049,65,3,38.95,116.85,Returned,1.15,0,0,0,Crypto,38.95,0
6626,9/9/2022,60080351,19,3,13.2,39.6,Returned,9.11,0,0,0,Bank Transfer,13.2,0
4510,9/9/2022,83023188,18,3,1.97,5.91,Returned,7.52,0,0,0,Crypto,1.97,0
6037,9/10/2022,83456655,63,3,57.12,171.36,Cancelled,7.59,0,0,0,Bank Transfer,57.12,0
7323,9/10/2022,53027114,36,1,48.16,48.16,Completed,3.31,5,5,48.16,Crypto,48.16,240.8
7364,9/10/2022,86092082,38,2,26.03,52.06,Completed,9.69,5,5,52.06,Crypto,26.03,260.3
7677,9/11/2022,51262895,60,3,91.28,273.84,In Process,2.85,0,0,0,Credit Card,91.28,0
6136,9/11/2022,39597845,57,2,13.08,26.16,Completed,9.36,4,3,26.16,PayPal,13.08,91.56
2229,9/12/2022,31849353,34,2,48.24,96.48,Returned,3.69,0,0,0,Bank Transfer,48.24,0
4526,9/13/2022,37619357,51,3,50.59,151.77,Completed,6.1,5,3,151.77,Bank Transfer,50.59,607.08
2524,9/13/2022,82281509,94,1,17.63,17.63,Completed,8.45,2,3,17.63,Credit Card,17.63,44.075
3196,9/14/2022,74498481,37,1,11.5,11.5,Completed,3.65,2,1,11.5,PayPal,11.5,17.25
1111,9/15/2022,51081930,44,2,52.78,105.56,Completed,2.92,3,4,105.56,Credit Card,52.78,369.46
6607,9/16/2022,58295151,20,3,81.89,245.67,Completed,3.72,4,5,245.67,Bank Transfer,81.89,1105.515
9604,9/16/2022,60175199,45,2,3.67,7.34,Returned,4.88,0,0,0,Crypto,3.67,0
3717,9/17/2022,13450884,30,2,6.08,12.16,Completed,1.58,4,1,12.16,Credit Card,6.08,30.4
7514,9/18/2022,90493509,70,2,63.88,127.76,Cancelled,4.56,0,0,0,Bank Transfer,63.88,0
5993,9/19/2022,42043745,92,2,58.5,117,Completed,7.19,4,5,117,Credit Card,58.5,526.5
5595,9/21/2022,30731326,16,3,39.33,117.99,Completed,1.61,4,5,117.99,Crypto,39.33,530.955
2528,9/23/2022,85584035,9,2,73.83,147.66,Cancelled,1.54,0,0,0,Credit Card,73.83,0
7029,9/24/2022,87182601,52,2,20.15,40.3,Completed,5.26,5,5,40.3,Credit Card,20.15,201.5
8391,9/24/2022,78820196,65,3,38.95,116.85,Completed,1.58,4,3,116.85,Credit Card,38.95,408.975
6006,9/24/2022,52281478,37,1,11.5,11.5,Cancelled,1.26,0,0,0,Crypto,11.5,0
4230,9/25/2022,86407962,4,2,32.43,64.86,Cancelled,6.36,0,0,0,PayPal,32.43,0
2242,9/25/2022,99569706,74,1,33.51,33.51,In Process,0.69,0,0,0,Credit Card,33.51,0
4681,9/25/2022,66680044,4,3,32.43,97.29,Completed,7.51,4,5,97.29,PayPal,32.43,437.805
1390,9/26/2022,27761603,61,1,70.34,70.34,Completed,0.6,5,3,70.34,PayPal,70.34,281.36
1357,9/27/2022,63129132,62,1,81.46,81.46,Completed,1.94,4,5,81.46,PayPal,81.46,366.57
7187,9/28/2022,32419196,82,3,5.82,17.46,In Process,1.43,0,0,0,PayPal,5.82,0
9803,9/29/2022,87996421,80,3,77.64,232.92,In Process,8.56,0,0,0,Credit Card,77.64,0
8679,9/29/2022,97283623,82,1,5.82,5.82,Returned,6.74,0,0,0,PayPal,5.82,0
4589,9/30/2022,74009456,57,2,13.08,26.16,Completed,4.33,5,5,26.16,PayPal,13.08,130.8
1544,9/30/2022,38842214,54,3,90.78,272.34,In Process,6.03,0,0,0,Credit Card,90.78,0
1900,10/1/2022,47375509,71,3,57.53,172.59,Completed,8.1,3,5,172.59,Bank Transfer,57.53,690.36
9894,10/2/2022,33342166,3,1,97.19,97.19,In Process,5.64,0,0,0,PayPal,97.19,0
4869,10/2/2022,62577320,70,2,63.88,127.76,Completed,8.83,5,5,127.76,Crypto,63.88,638.8
8567,10/2/2022,32990724,96,3,36.96,110.88,In Process,4.81,0,0,0,Credit Card,36.96,0
2335,10/2/2022,44707622,24,2,99.58,199.16,Completed,3.97,3,4,199.16,PayPal,99.58,697.06
7829,10/4/2022,89932597,50,3,50.71,152.13,Completed,5.56,5,4,152.13,Credit Card,50.71,684.585
9002,10/4/2022,21780245,4,2,32.43,64.86,Completed,1.77,5,4,64.86,Bank Transfer,32.43,291.87
3154,10/5/2022,22044501,28,3,5.32,15.96,In Process,6.71,0,0,0,PayPal,5.32,0
9486,10/5/2022,88161088,24,1,99.58,99.58,Cancelled,3.47,0,0,0,Credit Card,99.58,0
3381,10/6/2022,80602430,19,1,13.2,13.2,In Process,9.3,0,0,0,Bank Transfer,13.2,0
8464,10/7/2022,34950603,88,3,40.95,122.85,Completed,5.85,4,3,122.85,Bank Transfer,40.95,429.975
6449,10/8/2022,22577362,35,2,78.78,157.56,Cancelled,2.43,0,0,0,PayPal,78.78,0
8900,10/8/2022,62487853,90,1,21.51,21.51,Cancelled,1.8,0,0,0,PayPal,21.51,0
7017,10/9/2022,16353328,28,1,5.32,5.32,Completed,5.98,4,5,5.32,PayPal,5.32,23.94
4238,10/9/2022,20642675,25,1,11.29,11.29,Completed,8.86,5,5,11.29,Crypto,11.29,56.45
6520,10/9/2022,29651880,79,3,33.28,99.84,Completed,8.98,4,5,99.84,Bank Transfer,33.28,449.28
9969,10/10/2022,58171560,92,3,58.5,175.5,Completed,2.1,5,2,175.5,Crypto,58.5,614.25
9969,10/10/2022,58171560,92,3,58.5,175.5,Completed,2.1,5,2,175.5,Crypto,58.5,614.25
9969,2/11/2023,87693057,83,3,1.22,3.66,Completed,9.48,5,3,3.66,Bank Transfer,1.22,14.64
9969,2/11/2023,87693057,83,3,1.22,3.66,Completed,9.48,5,3,3.66,Bank Transfer,1.22,14.64
1902,10/11/2022,73502680,75,2,32.34,64.68,In Process,8.35,0,0,0,PayPal,32.34,0
8876,10/12/2022,30592091,57,1,13.08,13.08,Completed,2.61,3,5,13.08,Crypto,13.08,52.32
1345,10/13/2022,61164744,24,2,99.58,199.16,Completed,6.63,4,5,199.16,Bank Transfer,99.58,896.22
2909,10/13/2022,58054439,44,1,52.78,52.78,Completed,4.78,5,4,52.78,Crypto,52.78,237.51
4035,10/14/2022,49453160,16,2,39.33,78.66,Completed,4.2,3,5,78.66,PayPal,39.33,314.64
3801,10/15/2022,19203263,97,3,56.74,170.22,Completed,8.05,5,3,170.22,Crypto,56.74,680.88
6170,10/15/2022,71640747,94,3,17.63,52.89,In Process,4.19,0,0,0,Crypto,17.63,0
3958,10/16/2022,13084976,37,1,11.5,11.5,In Process,0.84,0,0,0,Crypto,11.5,0
6100,10/17/2022,35689010,69,2,96.47,192.94,Cancelled,1.41,0,0,0,Credit Card,96.47,0
9533,10/17/2022,92377740,91,3,67.48,202.44,Cancelled,5.06,0,0,0,PayPal,67.48,0
2684,10/18/2022,90312853,56,3,87.34,262.02,Completed,7.5,4,5,262.02,Credit Card,87.34,1179.09
4484,10/19/2022,37975869,46,3,9.88,29.64,Completed,0.21,3,5,29.64,Bank Transfer,9.88,118.56
6617,10/20/2022,28557611,57,3,13.08,39.24,Completed,4.16,4,5,39.24,Bank Transfer,13.08,176.58
