customerid,gender,country,trafficsource,devicecategory,device,os,age
9804.0,Female,Australia,Organic Search,Mobile,Smart Phone,,18.0
1591.0,Male,China,Paid Advertisment,Computer,Desktop,Mac,23.0
1334.0,Male,United Kingdom,Paid Advertisment,Computer,Desktop,Windows,34.0
5166.0,Male,Turkey,Paid Advertisment,Computer,Laptop,Windows,20.0
3061.0,Female,Germany,Organic Search,Computer,Laptop,Windows,30.0
8288.0,Male,Vietnam,Organic Search,Computer,Desktop,Windows,34.0
2965.0,Female,United States,Paid Advertisment,Computer,Laptop,Windows,26.0
1737.0,Male,Taiwan,Organic Search,Computer,Laptop,Windows,31.0
6484.0,Male,Italy,Social Media,Computer,Laptop,Windows,20.0
5012.0,Male,United States,Organic Search,Computer,Laptop,Linux,27.0
6637.0,Female,Japan,Paid Advertisment,Computer,Desktop,Windows,36.0
8273.0,Male,United States,Organic Search,Mobile,Smart Phone,Android,31.0
8751.0,Male,United States,Organic Search,Computer,Desktop,Windows,24.0
8558.0,Male,Taiwan,Social Media,Computer,Laptop,Windows,32.0
9018.0,Female,Canada,Social Media,Mobile,Tablet,Windows,37.0
8308.0,Male,Germany,Organic Search,Computer,Desktop,Windows,18.0
4793.0,,South Korea,Organic Search,Mobile,Smart Phone,Android,41.0
7536.0,Male,United States,Social Media,Computer,Laptop,Windows,26.0
5181.0,Male,India,,Mobile,Smart Phone,Windows,34.0
9215.0,Female,Germany,Paid Advertisment,Computer,Laptop,Windows,41.0
5433.0,Male,South Korea,Social Media,Computer,Desktop,Mac,18.0
7185.0,Female,Mexico,,Computer,Desktop,Windows,
6559.0,Male,France,Paid Advertisment,Computer,Laptop,Windows,27.0
6095.0,Male,United States,Organic Search,Computer,Desktop,Mac,22.0
3667.0,Male,Philippines,Organic Search,Computer,Laptop,Windows,47.0
8348.0,Male,China,Organic Search,Computer,Laptop,Windows,21.0
2717.0,Female,Switzerland,Organic Search,Computer,Laptop,Windows,24.0
7706.0,Female,Egypt,Social Media,Mobile,Tablet,iOS,32.0
9433.0,Male,France,Social Media,Computer,Laptop,Windows,18.0
5820.0,Male,Belgium,Paid Advertisment,Computer,Laptop,Windows,26.0
2225.0,Female,Taiwan,Organic Search,Computer,Desktop,Windows,33.0
4913.0,Female,Japan,Organic Search,,Desktop,Windows,26.0
7136.0,Female,Spain,Social Media,Computer,Desktop,Mac,29.0
9923.0,Female,Mexico,Organic Search,Computer,Desktop,Mac,24.0
8101.0,Female,China,Social Media,Mobile,Smart Phone,iOS,18.0
5120.0,Male,Taiwan,Social Media,Mobile,Tablet,Windows,33.0
7195.0,Male,United States,Organic Search,Computer,Laptop,Windows,47.0
2281.0,Male,Japan,Paid Advertisment,Computer,Laptop,Windows,30.0
1963.0,Female,Italy,Paid Advertisment,Computer,Laptop,Windows,32.0
5954.0,Male,United Kingdom,Organic Search,Computer,Desktop,Linux,36.0
2452.0,Male,Indonesia,Social Media,Computer,Laptop,Windows,18.0
5908.0,Male,Canada,Paid Advertisment,Computer,Desktop,Mac,47.0
7714.0,Female,Brazil,Social Media,Mobile,Tablet,Windows,32.0
8209.0,Male,United Kingdom,Organic Search,,Laptop,Windows,46.0
8936.0,Male,Canada,Social Media,Computer,Desktop,Windows,22.0
8791.0,Male,Canada,Social Media,Computer,Desktop,Windows,48.0
8958.0,Male,Switzerland,Paid Advertisment,Mobile,Smart Phone,Android,37.0
,Female,Canada,Social Media,Mobile,Tablet,Android,35.0
8839.0,Male,France,Organic Search,Mobile,Tablet,Android,32.0
9023.0,Female,Poland,Organic Search,Computer,Laptop,Windows,27.0
8920.0,Male,Turkey,Social Media,Computer,Laptop,Windows,42.0
6467.0,Female,China,Organic Search,Computer,Laptop,Windows,31.0
4416.0,Male,Japan,Organic Search,Computer,Desktop,Windows,18.0
4175.0,Male,Indonesia,Paid Advertisment,Computer,Desktop,Windows,18.0
9227.0,Female,France,Social Media,Computer,Laptop,Windows,28.0
8287.0,Female,Brazil,Organic Search,Computer,Desktop,Mac,33.0
1879.0,Male,United States,Social Media,Computer,Desktop,Windows,29.0
5035.0,Male,Switzerland,Social Media,Computer,Desktop,Mac,42.0
3698.0,Male,United Kingdom,Organic Search,Mobile,Tablet,Windows,18.0
4167.0,Female,France,Social Media,Computer,Desktop,Windows,31.0
4468.0,Female,India,Social Media,Computer,Desktop,Windows,18.0
7799.0,Female,India,Paid Advertisment,Computer,Desktop,,37.0
1229.0,Male,Australia,Organic Search,Computer,Desktop,Windows,29.0
7239.0,Male,France,Organic Search,Computer,Laptop,Windows,34.0
7393.0,Male,United States,Organic Search,Computer,Desktop,Windows,21.0
6187.0,Female,Poland,Organic Search,Computer,Desktop,Windows,42.0
6664.0,Female,Indonesia,Organic Search,Mobile,Tablet,Android,40.0
4117.0,Female,France,Social Media,Computer,Desktop,Windows,35.0
2516.0,Male,Saudi Arabia,Social Media,Computer,Desktop,Windows,28.0
5490.0,Male,United Kingdom,Social Media,Mobile,Tablet,Windows,35.0
6576.0,Male,United States,Paid Advertisment,Mobile,Tablet,Windows,22.0
1732.0,Female,Germany,Paid Advertisment,Computer,Desktop,Mac,38.0
1550.0,Male,Germany,Social Media,Computer,Desktop,Windows,46.0
7657.0,Male,South Korea,Social Media,Mobile,Tablet,Android,40.0
3156.0,Male,Canada,Social Media,Mobile,Tablet,Windows,22.0
4680.0,Female,Saudi Arabia,Social Media,Mobile,Smart Phone,Windows,33.0
2546.0,Male,Japan,Social Media,Computer,Desktop,Mac,18.0
5991.0,Male,Egypt,Paid Advertisment,Computer,Desktop,Windows,35.0
5398.0,Female,Spain,Organic Search,Computer,Laptop,Windows,34.0
1683.0,Female,Spain,Organic Search,Mobile,Smart Phone,Windows,18.0
8859.0,Male,South Korea,Paid Advertisment,Mobile,Smart Phone,Android,18.0
4975.0,Male,Japan,Organic Search,Mobile,Tablet,Windows,27.0
7248.0,Male,United States,Organic Search,Computer,Desktop,Windows,26.0
6455.0,Male,Japan,Organic Search,Computer,Desktop,Mac,18.0
7054.0,Female,Netherlands,Organic Search,Computer,Desktop,Windows,33.0
2338.0,Male,Saudi Arabia,Social Media,Computer,Laptop,Windows,32.0
4375.0,Male,Italy,Social Media,Mobile,Tablet,Android,28.0
8998.0,Male,Indonesia,Social Media,Computer,Desktop,Windows,22.0
2893.0,Male,China,Social Media,Mobile,Smart Phone,Android,40.0
8021.0,Male,United States,Organic Search,Mobile,Smart Phone,iOS,46.0
5152.0,Female,Taiwan,Organic Search,Computer,Laptop,Linux,25.0
7892.0,Female,Italy,Paid Advertisment,Computer,Laptop,Windows,23.0
7837.0,Male,Philippines,Social Media,,Tablet,Android,34.0
9548.0,Male,United Kingdom,Paid Advertisment,Computer,Laptop,Linux,26.0
4502.0,Male,United Kingdom,Organic Search,Computer,Desktop,Windows,28.0
7469.0,Male,China,Organic Search,Mobile,Tablet,Android,37.0
8307.0,Male,United Kingdom,Social Media,Computer,Desktop,Windows,18.0
5137.0,Female,France,Social Media,Mobile,Tablet,Android,43.0
1193.0,Male,India,Social Media,Mobile,Smart Phone,Windows,30.0
8946.0,Male,Canada,Social Media,Computer,Desktop,Windows,25.0
3570.0,Male,Germany,Organic Search,Computer,Laptop,Linux,29.0
3808.0,Male,Japan,Organic Search,Computer,Laptop,Windows,29.0
5600.0,Female,Turkey,Paid Advertisment,Computer,Desktop,Windows,18.0
9515.0,Male,Japan,Paid Advertisment,Computer,Desktop,Linux,44.0
8906.0,Female,Switzerland,Organic Search,Computer,Laptop,Windows,30.0
9948.0,Male,France,Organic Search,,Tablet,Windows,34.0
2932.0,Female,Japan,Social Media,Computer,,,39.0
9714.0,Male,Australia,Organic Search,Computer,Desktop,Windows,19.0
3902.0,Male,Thailand,Organic Search,Computer,Desktop,Windows,34.0
2720.0,Male,Japan,Social Media,Computer,Laptop,Linux,27.0
4903.0,Male,Canada,Organic Search,Computer,Desktop,Windows,38.0
9247.0,Male,China,Social Media,Computer,Laptop,Windows,18.0
8467.0,Male,Italy,Social Media,Computer,Desktop,Mac,29.0
1153.0,Female,Thailand,Social Media,Computer,Desktop,Mac,23.0
7490.0,Female,Canada,Organic Search,Mobile,Smart Phone,Android,34.0
3941.0,Male,Thailand,Social Media,Computer,Desktop,Windows,34.0
6051.0,Male,Netherlands,Organic Search,Mobile,Smart Phone,iOS,
1637.0,Male,Japan,Organic Search,Computer,Desktop,Windows,22.0
9719.0,Male,France,Organic Search,Mobile,Tablet,iOS,28.0
8416.0,Male,Mexico,Social Media,Computer,Laptop,Windows,21.0
1437.0,Male,United States,Organic Search,Computer,Laptop,Linux,38.0
4910.0,Male,Japan,Paid Advertisment,Computer,Desktop,Windows,26.0
3396.0,Male,Thailand,Organic Search,Computer,Desktop,Windows,18.0
6927.0,Male,France,Organic Search,Mobile,Tablet,Windows,26.0
1490.0,Male,Switzerland,Social Media,Mobile,Tablet,Windows,19.0
1972.0,Male,Thailand,Paid Advertisment,Computer,Desktop,Mac,18.0
3703.0,,United Kingdom,Social Media,Computer,Desktop,Windows,18.0
5462.0,Male,Taiwan,Social Media,Computer,Laptop,Linux,31.0
5182.0,Male,China,Paid Advertisment,Computer,Laptop,Windows,43.0
6590.0,Male,China,,Mobile,Smart Phone,iOS,33.0
9811.0,Female,Japan,Organic Search,Computer,Desktop,Windows,23.0
1119.0,Female,Japan,Organic Search,Computer,Desktop,Windows,34.0
9233.0,Male,Italy,Organic Search,Mobile,Tablet,,25.0
9655.0,Female,United States,Social Media,Mobile,Smart Phone,Windows,23.0
1753.0,Female,United Kingdom,Social Media,Computer,Desktop,Windows,18.0
3817.0,Male,China,Organic Search,Computer,Desktop,Windows,18.0
2616.0,Male,United Kingdom,Paid Advertisment,Computer,,Windows,26.0
,Male,Indonesia,Organic Search,Computer,Desktop,Windows,31.0
3192.0,Female,Mexico,Organic Search,Computer,Desktop,Windows,29.0
5963.0,Male,Germany,Social Media,Computer,Laptop,Windows,25.0
2142.0,Male,South Korea,Organic Search,Computer,Desktop,Windows,20.0
,Male,Canada,Social Media,Computer,Desktop,Windows,
5551.0,Female,Vietnam,Paid Advertisment,Mobile,Tablet,Windows,18.0
7810.0,Female,Australia,Organic Search,Computer,Desktop,Windows,37.0
7676.0,Male,France,Social Media,Computer,Desktop,Windows,19.0
3493.0,Female,United Kingdom,Social Media,Mobile,Tablet,Android,22.0
2922.0,Male,South Korea,Social Media,Computer,Desktop,Mac,18.0
6255.0,Female,Australia,Organic Search,Computer,Desktop,Linux,24.0
4775.0,Female,Turkey,Paid Advertisment,Computer,Laptop,Windows,39.0
8177.0,Female,Russia,Paid Advertisment,Computer,Desktop,Windows,35.0
9132.0,Male,Poland,Organic Search,Computer,Desktop,Windows,
5150.0,Female,India,Social Media,Computer,Desktop,Windows,35.0
1743.0,Female,China,Social Media,Computer,Desktop,Mac,18.0
3300.0,Male,South Korea,Organic Search,Computer,Desktop,Windows,26.0
1512.0,Female,United States,Paid Advertisment,Computer,Desktop,Windows,22.0
6557.0,Male,Nigeria,Organic Search,Computer,Laptop,Linux,43.0
7246.0,Male,Japan,Organic Search,Computer,Desktop,Windows,18.0
7946.0,Male,Vietnam,Organic Search,Mobile,Tablet,Windows,38.0
6383.0,Male,Mexico,Organic Search,Computer,Laptop,Windows,38.0
7773.0,Male,India,Paid Advertisment,Mobile,Tablet,Android,48.0
4691.0,Male,Italy,Organic Search,Computer,Laptop,Windows,25.0
8875.0,Male,Argentina,,Mobile,Tablet,Android,37.0
9144.0,Female,Switzerland,Organic Search,Mobile,Tablet,Windows,52.0
5236.0,Female,Mexico,Social Media,Computer,Desktop,Windows,23.0
9841.0,Male,Australia,Organic Search,,Laptop,Windows,18.0
9648.0,Male,United Kingdom,Organic Search,Computer,Desktop,Windows,18.0
4723.0,Female,Japan,Social Media,Mobile,Smart Phone,Android,37.0
8904.0,Female,,Organic Search,Mobile,Tablet,Windows,18.0
4456.0,Male,Philippines,Organic Search,Computer,Laptop,Linux,26.0
2978.0,Male,Spain,Organic Search,Computer,Desktop,Linux,34.0
7291.0,Male,Spain,Organic Search,Computer,Desktop,Windows,31.0
9463.0,Male,India,Organic Search,Computer,Laptop,Windows,34.0
3379.0,Male,United States,Social Media,Computer,,Windows,32.0
3249.0,Female,China,Social Media,Mobile,Tablet,Android,42.0
2541.0,Male,Japan,Organic Search,Computer,Desktop,Windows,20.0
6971.0,Male,Brazil,Organic Search,Computer,Desktop,Windows,23.0
1646.0,Female,Turkey,Organic Search,Mobile,Tablet,Android,22.0
7358.0,Female,United States,Paid Advertisment,Computer,Laptop,Windows,38.0
8774.0,Male,United Kingdom,Paid Advertisment,Computer,Desktop,Windows,39.0
1628.0,Female,Japan,Social Media,Mobile,Smart Phone,Windows,34.0
8569.0,Male,India,Social Media,Computer,Desktop,Windows,41.0
8646.0,Female,China,Organic Search,Computer,Desktop,Windows,18.0
1118.0,Female,Spain,Paid Advertisment,Mobile,Tablet,Windows,46.0
3901.0,Female,Netherlands,Organic Search,Computer,Desktop,Windows,45.0
8203.0,Male,Brazil,Organic Search,Mobile,Tablet,Windows,37.0
8721.0,Male,United Kingdom,Organic Search,Mobile,Smart Phone,Windows,47.0
7923.0,Male,India,Social Media,Computer,Desktop,Windows,18.0
4579.0,Female,Australia,Organic Search,Mobile,Tablet,Android,24.0
6078.0,Male,Japan,Organic Search,Computer,Laptop,Windows,22.0
,Male,India,Organic Search,Computer,Desktop,Windows,37.0
8599.0,Male,Japan,Organic Search,Computer,Laptop,Linux,19.0
1639.0,Female,United Kingdom,Organic Search,Mobile,Smart Phone,Android,37.0
2846.0,Male,Saudi Arabia,Organic Search,Computer,Desktop,Windows,43.0
7939.0,Female,United States,Organic Search,Computer,Desktop,Windows,36.0
8807.0,Male,India,Paid Advertisment,Computer,Laptop,Windows,32.0
1800.0,Male,Canada,Paid Advertisment,Computer,Laptop,Windows,20.0
5391.0,Male,Japan,Organic Search,Computer,Laptop,Windows,21.0
5182.0,Male,Saudi Arabia,Organic Search,Mobile,Tablet,Windows,42.0
,Female,Russia,Paid Advertisment,Computer,Laptop,Linux,37.0
8984.0,Male,Spain,Organic Search,Computer,Desktop,Windows,29.0
7145.0,Female,Spain,Paid Advertisment,Computer,Desktop,Windows,25.0
3767.0,Female,Argentina,Organic Search,Computer,Laptop,Windows,18.0
5447.0,Male,Saudi Arabia,Paid Advertisment,Computer,Laptop,Windows,19.0
2678.0,Male,Germany,Paid Advertisment,Computer,Desktop,Windows,49.0
8119.0,Male,Russia,Social Media,Computer,Laptop,Linux,18.0
8720.0,Male,South Korea,Social Media,Computer,Laptop,Windows,31.0
7896.0,Female,Saudi Arabia,Paid Advertisment,Computer,Desktop,Windows,40.0
5086.0,Male,Switzerland,Organic Search,Computer,Desktop,Windows,18.0
9831.0,Male,United Kingdom,Social Media,Computer,Laptop,Windows,31.0
3659.0,Male,Canada,Organic Search,Mobile,Smart Phone,Windows,39.0
5095.0,Male,Argentina,Social Media,Computer,Laptop,Windows,30.0
7050.0,Male,Germany,Organic Search,Mobile,Tablet,Windows,58.0
1379.0,Female,Taiwan,Social Media,Computer,Desktop,Windows,18.0
1425.0,Male,Netherlands,Social Media,Computer,Laptop,Mac,40.0
2223.0,Female,Germany,Paid Advertisment,Computer,,Mac,28.0
4972.0,Female,South Korea,Organic Search,Computer,Laptop,Windows,37.0
,Female,Switzerland,Paid Advertisment,Mobile,Tablet,Android,34.0
6029.0,Male,China,Organic Search,Computer,Laptop,Windows,22.0
6823.0,Male,Australia,Organic Search,Mobile,Tablet,Windows,32.0
6633.0,Male,Turkey,Social Media,Computer,Desktop,Windows,18.0
7789.0,Male,Taiwan,Organic Search,Computer,Laptop,Windows,36.0
6126.0,Male,Switzerland,Organic Search,Computer,Desktop,Windows,32.0
6011.0,Female,United Kingdom,Organic Search,,Laptop,Windows,36.0
6538.0,Male,India,Organic Search,Mobile,Tablet,Android,40.0
3634.0,Female,,Paid Advertisment,Mobile,Tablet,Windows,33.0
5720.0,Female,France,Social Media,Computer,Laptop,Windows,31.0
2415.0,Male,Vietnam,Social Media,Computer,Desktop,Windows,21.0
9406.0,Female,Italy,Organic Search,Computer,Desktop,Windows,22.0
3883.0,Female,Egypt,Social Media,Mobile,Tablet,Windows,41.0
4446.0,Male,Russia,Organic Search,Computer,Laptop,Windows,44.0
4111.0,Male,United Kingdom,Social Media,Computer,Laptop,Windows,27.0
4206.0,Male,Canada,Organic Search,Mobile,Tablet,Android,30.0
9550.0,Male,United Kingdom,Social Media,Computer,Laptop,Windows,20.0
3972.0,Male,Japan,Social Media,Computer,Desktop,Windows,41.0
2886.0,Female,Australia,Paid Advertisment,Computer,Laptop,Windows,36.0
9078.0,Male,Brazil,Organic Search,Mobile,Smart Phone,iOS,49.0
7160.0,Male,China,Organic Search,Mobile,Tablet,Windows,21.0
9285.0,Female,India,Organic Search,Computer,Desktop,Mac,26.0
4329.0,Female,United States,Social Media,Mobile,Smart Phone,Android,
6086.0,Male,Japan,Organic Search,Mobile,Smart Phone,Windows,36.0
3454.0,Male,Australia,Organic Search,Computer,Desktop,Windows,27.0
2993.0,Male,,Organic Search,Mobile,Smart Phone,Android,21.0
7778.0,Male,China,Organic Search,Mobile,Smart Phone,Android,38.0
9170.0,Female,Switzerland,,Computer,Desktop,,37.0
8630.0,Male,Japan,Organic Search,Computer,Laptop,Windows,20.0
8490.0,Male,Spain,Social Media,Mobile,Tablet,Windows,43.0
8436.0,Male,Canada,Organic Search,Computer,Desktop,,41.0
7107.0,Male,Australia,Organic Search,Computer,,Windows,31.0
8836.0,Male,China,Social Media,Mobile,Tablet,Android,30.0
4122.0,Female,Argentina,Organic Search,Computer,Laptop,Windows,35.0
4077.0,Female,Japan,Paid Advertisment,Mobile,Smart Phone,Android,21.0
8306.0,Male,South Korea,Social Media,Computer,Desktop,Mac,30.0
4780.0,Female,Indonesia,Organic Search,Mobile,Smart Phone,Android,18.0
9732.0,Male,United States,Paid Advertisment,Computer,Desktop,Windows,38.0
7809.0,Female,Italy,Organic Search,Mobile,Tablet,Android,18.0
1303.0,Male,Italy,Organic Search,Mobile,Smart Phone,Windows,45.0
9206.0,Male,Canada,Organic Search,Mobile,Tablet,Windows,26.0
7924.0,Female,Japan,Social Media,Computer,Laptop,Windows,27.0
1908.0,Male,Indonesia,Organic Search,Computer,Laptop,Windows,23.0
6329.0,Male,United Kingdom,Organic Search,Mobile,Smart Phone,Android,27.0
3900.0,Male,United States,Social Media,Computer,Desktop,Windows,44.0
7638.0,Male,China,Organic Search,Mobile,Smart Phone,Android,18.0
6698.0,Male,Netherlands,Social Media,Computer,Desktop,Windows,42.0
6776.0,Male,Iran,Paid Advertisment,Computer,Laptop,Windows,33.0
3562.0,Male,China,Paid Advertisment,Mobile,Smart Phone,Android,
2265.0,Male,Canada,Organic Search,Mobile,Smart Phone,Android,19.0
4232.0,Female,Italy,Social Media,Computer,Desktop,Windows,46.0
2784.0,Female,Switzerland,Organic Search,Mobile,Smart Phone,Android,20.0
3335.0,Male,Russia,Social Media,Computer,Laptop,Windows,18.0
1366.0,Male,United States,Organic Search,Mobile,Smart Phone,Android,41.0
8963.0,Male,Netherlands,Organic Search,Mobile,Tablet,Windows,33.0
1419.0,Male,South Korea,Organic Search,Mobile,Tablet,Windows,20.0
8323.0,Male,Japan,Paid Advertisment,Mobile,Smart Phone,Android,32.0
2061.0,Male,Indonesia,Social Media,Computer,Laptop,Windows,19.0
7671.0,,Indonesia,Organic Search,Computer,Desktop,Mac,41.0
8400.0,Female,Japan,Organic Search,Computer,Desktop,Windows,40.0
1747.0,Male,Italy,Organic Search,Computer,Laptop,Windows,35.0
6011.0,Female,Mexico,Social Media,Mobile,Smart Phone,Android,33.0
7679.0,Male,United Kingdom,Organic Search,Computer,Desktop,Mac,47.0
8539.0,Female,Spain,Organic Search,Mobile,Tablet,Windows,29.0
4915.0,Male,Turkey,Social Media,Mobile,,Android,18.0
,Male,Canada,Social Media,Mobile,Smart Phone,Windows,34.0
3312.0,Female,Brazil,Paid Advertisment,Mobile,,Windows,50.0
8657.0,Female,Turkey,Organic Search,Computer,Desktop,Windows,19.0
9394.0,Male,Netherlands,Organic Search,Computer,Laptop,Windows,26.0
6561.0,Male,Russia,Paid Advertisment,Computer,Laptop,Windows,34.0
4543.0,Female,Taiwan,Organic Search,Computer,Desktop,Windows,29.0
,Male,Mexico,Social Media,Mobile,Tablet,Android,20.0
7574.0,Male,Vietnam,Organic Search,Computer,Desktop,Windows,41.0
2373.0,Male,,Organic Search,Computer,Laptop,Windows,53.0
9176.0,Male,Switzerland,Paid Advertisment,Computer,Desktop,Windows,31.0
3195.0,Female,Russia,Social Media,Mobile,Tablet,Android,20.0
6433.0,Female,Germany,Paid Advertisment,Computer,Desktop,Windows,18.0
2969.0,Female,China,Organic Search,Computer,Desktop,Linux,32.0
1694.0,Female,Italy,Organic Search,Mobile,Tablet,Android,41.0
5535.0,Male,Japan,Organic Search,Computer,Desktop,Windows,34.0
7182.0,Male,Germany,Organic Search,Computer,Desktop,Windows,29.0
9906.0,Male,China,Organic Search,Mobile,Smart Phone,Android,24.0
6436.0,Male,Japan,Organic Search,Computer,Laptop,Windows,19.0
9460.0,Male,Saudi Arabia,Organic Search,Computer,Laptop,Windows,38.0
7492.0,Male,Russia,Social Media,Computer,Laptop,Linux,39.0
7086.0,Male,United Kingdom,Social Media,Mobile,Smart Phone,Android,18.0
5544.0,Male,Taiwan,Organic Search,Computer,Desktop,Windows,45.0
9596.0,Male,Japan,Paid Advertisment,Mobile,Smart Phone,Android,35.0
9084.0,Male,Russia,Organic Search,Computer,Laptop,Windows,43.0
1198.0,Male,Japan,Organic Search,Computer,Laptop,Windows,18.0
4382.0,Female,Canada,Social Media,Computer,Desktop,Linux,18.0
